store_id,store_name,region,format,date,revenue,transactions,avg_ticket_usd,mobile_order_pct,drive_thru_pct
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-06-23,30308.95,3603,8.41,0.374,0.084
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-06-30,27364.12,3490,7.84,0.224,0.078
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-07-07,32332.35,3523,9.18,0.405,0.096
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-07-14,30903.14,3605,8.57,0.332,0.04
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-07-21,29652.59,3681,8.06,0.432,0.058
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-07-28,26810.55,3086,8.69,0.302,0.005
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-08-04,29009.06,3782,7.67,0.36,0.088
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-08-11,28238.07,3047,9.27,0.372,0.021
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-08-18,30445.0,3771,8.07,0.405,0.1
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-08-25,27518.23,3639,7.56,0.426,0.062
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-09-01,26936.47,2929,9.2,0.234,0.034
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-09-08,27859.46,3649,7.63,0.444,0.082
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-09-15,26610.93,3482,7.64,0.268,0.023
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-09-22,25588.97,3032,8.44,0.282,0.01
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-09-29,26515.82,2807,9.45,0.395,0.097
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-10-06,26543.57,3167,8.38,0.284,0.08
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-10-13,24725.95,3104,7.97,0.25,0.026
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-10-20,25030.54,3048,8.21,0.375,0.006
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-10-27,28124.61,3608,7.8,0.299,0.086
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-11-03,25946.47,3322,7.81,0.239,0.048
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-11-10,28083.21,3083,9.11,0.252,0.058
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-11-17,23624.71,2775,8.51,0.253,0.062
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-11-24,26819.57,3499,7.66,0.326,0.031
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-12-01,27189.33,2973,9.15,0.233,0.042
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-12-08,34829.39,4027,8.65,0.373,0.078
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-12-15,30351.78,3290,9.23,0.292,0.054
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-12-22,30443.85,3858,7.89,0.333,0.074
M-0008,Starbucks Baltimore #8,Mid-Atlantic,Cafe,2024-12-29,32886.95,3875,8.49,0.331,0.084
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-01-01,40530.86,4875,8.31,0.295,0.459
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-01-08,37025.09,4102,9.03,0.249,0.369
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-01-15,43065.0,5078,8.48,0.368,0.38
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-01-22,42325.05,4918,8.61,0.306,0.532
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-01-29,38576.62,4901,7.87,0.284,0.377
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-02-05,35081.18,4460,7.87,0.41,0.4
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-02-12,35061.06,4250,8.25,0.403,0.429
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-02-19,38586.64,5028,7.67,0.348,0.596
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-02-26,36586.97,4136,8.85,0.271,0.376
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-03-05,39287.11,4248,9.25,0.277,0.392
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-03-12,39422.61,4380,9.0,0.255,0.46
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-03-19,41269.09,5031,8.2,0.242,0.47
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-03-26,35508.89,4451,7.98,0.429,0.464
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-04-02,36223.71,4295,8.43,0.395,0.354
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-04-09,30691.64,3530,8.69,0.45,0.569
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-04-16,36670.72,4420,8.3,0.41,0.36
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-04-23,38375.74,4395,8.73,0.429,0.478
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-04-30,32332.69,3802,8.5,0.232,0.312
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-05-07,32456.26,3536,9.18,0.257,0.309
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-05-14,42587.69,5071,8.4,0.275,0.317
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-05-21,36484.24,4185,8.72,0.285,0.361
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-05-28,38876.49,4706,8.26,0.404,0.437
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-06-04,39502.09,4367,9.05,0.274,0.537
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-06-11,42069.77,4873,8.63,0.434,0.436
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-06-18,41321.73,4565,9.05,0.274,0.421
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-06-25,44762.78,5920,7.56,0.441,0.534
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-07-02,40706.1,4666,8.72,0.376,0.411
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-07-09,41656.83,4529,9.2,0.438,0.61
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-07-16,38485.39,4772,8.06,0.442,0.304
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-07-23,43784.39,4901,8.93,0.382,0.518
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-07-30,39304.88,4687,8.39,0.28,0.42
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-08-06,40380.55,4403,9.17,0.435,0.365
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-08-13,42879.97,5624,7.62,0.241,0.357
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-08-20,40492.72,4659,8.69,0.255,0.639
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-08-27,41284.79,5164,7.99,0.328,0.532
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-09-03,30043.58,3337,9.0,0.393,0.502
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-09-10,35475.88,4271,8.31,0.423,0.613
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-09-17,42647.99,4576,9.32,0.292,0.542
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-09-24,35806.79,4550,7.87,0.299,0.45
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-10-01,36381.15,3970,9.16,0.248,0.557
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-10-08,33157.2,3907,8.49,0.289,0.509
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-10-15,38718.35,4627,8.37,0.258,0.341
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-10-22,40424.22,4937,8.19,0.389,0.531
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-10-29,38281.31,4088,9.36,0.409,0.498
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-11-05,39948.43,4813,8.3,0.295,0.304
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-11-12,38768.0,4235,9.15,0.404,0.337
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-11-19,34993.66,4522,7.74,0.446,0.375
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-11-26,44415.06,5817,7.64,0.357,0.559
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-12-03,43920.36,5128,8.56,0.244,0.36
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-12-10,43050.85,4985,8.64,0.288,0.628
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-12-17,37864.02,4981,7.6,0.232,0.542
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-12-24,41068.08,4879,8.42,0.272,0.515
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2023-12-31,45186.79,5498,8.22,0.409,0.587
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-01-07,33884.17,4007,8.46,0.301,0.427
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-01-14,36447.63,4603,7.92,0.239,0.463
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-01-21,40762.09,4815,8.47,0.413,0.377
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-01-28,41192.7,4503,9.15,0.308,0.461
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-02-04,36767.99,4535,8.11,0.434,0.342
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-02-11,38506.53,4496,8.56,0.228,0.466
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-02-18,39194.92,4713,8.32,0.257,0.53
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-02-25,38156.9,4273,8.93,0.236,0.446
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-03-03,39188.68,5067,7.73,0.361,0.628
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-03-10,36439.83,4438,8.21,0.347,0.441
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-03-17,38596.42,4210,9.17,0.407,0.514
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-03-24,34351.35,4454,7.71,0.302,0.445
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-03-31,36112.89,4079,8.85,0.371,0.325
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-04-07,34802.28,4454,7.81,0.41,0.315
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-04-14,36947.49,4431,8.34,0.259,0.608
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-04-21,33971.51,3994,8.51,0.388,0.635
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-04-28,38855.44,4893,7.94,0.424,0.627
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-05-05,38599.2,4406,8.76,0.313,0.563
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-05-12,39842.64,4653,8.56,0.376,0.45
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-05-19,40061.91,5140,7.79,0.412,0.489
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-05-26,39471.09,4295,9.19,0.319,0.433
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-06-02,40506.1,4408,9.19,0.331,0.48
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-06-09,41930.57,5165,8.12,0.352,0.414
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-06-16,40768.64,4551,8.96,0.3,0.535
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-06-23,42245.46,4636,9.11,0.438,0.44
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-06-30,39009.24,4114,9.48,0.226,0.511
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-07-07,43497.84,4932,8.82,0.378,0.342
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-07-14,37325.06,4599,8.12,0.346,0.446
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-07-21,42684.36,5458,7.82,0.259,0.446
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-07-28,42157.46,5497,7.67,0.31,0.335
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-08-04,41762.43,5543,7.53,0.372,0.511
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-08-11,39650.82,5253,7.55,0.412,0.641
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-08-18,39281.37,5054,7.77,0.273,0.604
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-08-25,40639.54,5346,7.6,0.229,0.501
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-09-01,39967.48,4823,8.29,0.227,0.504
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-09-08,37762.64,4352,8.68,0.311,0.641
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-09-15,37900.06,4412,8.59,0.283,0.548
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-09-22,39259.44,4759,8.25,0.346,0.318
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-09-29,37288.07,4464,8.35,0.411,0.582
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-10-06,36117.72,3953,9.14,0.434,0.333
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-10-13,36105.62,4298,8.4,0.298,0.605
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-10-20,30267.41,3705,8.17,0.311,0.485
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-10-27,37002.97,4730,7.82,0.352,0.582
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-11-03,36386.7,4665,7.8,0.282,0.426
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-11-10,39212.71,4714,8.32,0.376,0.32
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-11-17,37742.98,4243,8.9,0.264,0.525
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-11-24,36893.53,4600,8.02,0.424,0.613
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-12-01,40634.22,4882,8.32,0.275,0.535
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-12-08,41398.3,4523,9.15,0.375,0.589
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-12-15,40323.87,4492,8.98,0.303,0.535
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-12-22,42688.12,5308,8.04,0.239,0.647
N-0009,Starbucks Providence #9,Northeast,Drive-Thru+Cafe,2024-12-29,46431.55,5029,9.23,0.287,0.464
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-01-01,42866.79,4905,8.74,0.315,0.45
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-01-08,39895.81,4335,9.2,0.266,0.627
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-01-15,32990.82,3715,8.88,0.409,0.495
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-01-22,35466.84,3927,9.03,0.278,0.603
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-01-29,36199.19,4697,7.71,0.249,0.643
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-02-05,40395.06,4957,8.15,0.376,0.508
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-02-12,39200.26,4502,8.71,0.377,0.501
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-02-19,33593.38,3717,9.04,0.272,0.542
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-02-26,36604.97,4594,7.97,0.364,0.561
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-03-05,38754.78,4212,9.2,0.23,0.557
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-03-12,35372.26,4322,8.18,0.33,0.625
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-03-19,36888.36,4900,7.53,0.239,0.391
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-03-26,32611.35,4316,7.56,0.365,0.449
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-04-02,34593.99,4275,8.09,0.373,0.638
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-04-09,38504.02,5065,7.6,0.425,0.502
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-04-16,38033.25,4978,7.64,0.241,0.51
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-04-23,45629.95,5576,8.18,0.431,0.442
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-04-30,39173.88,4844,8.09,0.341,0.544
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-05-07,36049.8,3876,9.3,0.402,0.537
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-05-14,38977.87,4817,8.09,0.22,0.395
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-05-21,38393.92,4838,7.94,0.372,0.522
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-05-28,37366.63,4171,8.96,0.294,0.533
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-06-04,41172.16,4780,8.61,0.299,0.347
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-06-11,41704.9,5411,7.71,0.312,0.555
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-06-18,42897.24,4734,9.06,0.247,0.3
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-06-25,38407.73,4795,8.01,0.223,0.489
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-07-02,44933.92,4882,9.2,0.44,0.498
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-07-09,38564.5,4485,8.6,0.307,0.512
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-07-16,41126.27,4968,8.28,0.275,0.333
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-07-23,39236.65,4995,7.86,0.447,0.455
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-07-30,40212.52,4695,8.56,0.421,0.648
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-08-06,44708.47,5483,8.15,0.29,0.441
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-08-13,42011.07,4749,8.85,0.377,0.41
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-08-20,42012.59,5416,7.76,0.353,0.543
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-08-27,38345.53,4307,8.9,0.393,0.606
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-09-03,42684.76,4884,8.74,0.263,0.309
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-09-10,37999.17,4709,8.07,0.322,0.516
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-09-17,37038.51,4778,7.75,0.442,0.338
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-09-24,39107.75,4624,8.46,0.355,0.489
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-10-01,38521.71,4485,8.59,0.274,0.523
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-10-08,35595.18,3894,9.14,0.23,0.474
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-10-15,35094.84,4324,8.12,0.361,0.614
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-10-22,40220.44,4410,9.12,0.354,0.556
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-10-29,41722.92,4947,8.43,0.264,0.546
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-11-05,34429.94,3997,8.61,0.302,0.619
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-11-12,35269.86,3984,8.85,0.311,0.565
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-11-19,41271.8,4908,8.41,0.315,0.627
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-11-26,36618.41,4224,8.67,0.443,0.432
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-12-03,42657.16,5595,7.62,0.298,0.477
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-12-10,45101.54,4749,9.5,0.324,0.424
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-12-17,40703.03,4903,8.3,0.246,0.609
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-12-24,38212.48,4332,8.82,0.322,0.527
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2023-12-31,39553.69,5188,7.62,0.407,0.629
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-01-07,39065.28,5006,7.8,0.33,0.511
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-01-14,38348.63,4426,8.66,0.312,0.418
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-01-21,37255.7,4760,7.83,0.389,0.373
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-01-28,35434.33,4651,7.62,0.347,0.508
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-02-04,38565.45,4708,8.19,0.405,0.489
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-02-11,40731.78,5318,7.66,0.35,0.618
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-02-18,33805.19,4341,7.79,0.255,0.451
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-02-25,35864.49,4126,8.69,0.239,0.629
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-03-03,39344.87,4296,9.16,0.238,0.467
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-03-10,41961.04,4789,8.76,0.411,0.574
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-03-17,38519.98,4971,7.75,0.421,0.64
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-03-24,37737.07,4804,7.86,0.386,0.314
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-03-31,39159.69,4521,8.66,0.435,0.535
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-04-07,31264.23,3694,8.46,0.406,0.633
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-04-14,36204.68,4320,8.38,0.368,0.433
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-04-21,36927.82,4853,7.61,0.358,0.616
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-04-28,34561.62,4121,8.39,0.231,0.587
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-05-05,36584.43,3997,9.15,0.355,0.424
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-05-12,38671.83,4225,9.15,0.365,0.575
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-05-19,41682.86,4792,8.7,0.315,0.635
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-05-26,44044.68,5546,7.94,0.364,0.5
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-06-02,43594.03,5539,7.87,0.234,0.512
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-06-09,41445.02,5210,7.95,0.373,0.328
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-06-16,45603.81,5439,8.38,0.258,0.365
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-06-23,39667.82,5217,7.6,0.311,0.479
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-06-30,37434.25,4421,8.47,0.308,0.594
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-07-07,41094.06,5390,7.62,0.236,0.501
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-07-14,37674.07,4364,8.63,0.422,0.495
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-07-21,41543.56,4725,8.79,0.23,0.631
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-07-28,37199.86,4050,9.19,0.288,0.327
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-08-04,40777.43,5263,7.75,0.339,0.386
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-08-11,40807.65,4966,8.22,0.448,0.54
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-08-18,43849.07,5729,7.65,0.221,0.535
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-08-25,34990.9,3983,8.79,0.314,0.471
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-09-01,37038.91,4533,8.17,0.261,0.334
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-09-08,37829.27,4018,9.41,0.358,0.555
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-09-15,35540.66,4457,7.97,0.242,0.363
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-09-22,33750.39,3710,9.1,0.376,0.491
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-09-29,40169.23,5253,7.65,0.285,0.422
S-0010,Starbucks Atlanta #10,Southeast,Drive-Thru+Cafe,2024-10-06,37872.08,4177,9.07,0.448,0.384
