store_id,store_name,region,format,date,customer_satisfaction,drive_thru_wait_sec,mobile_order_pct,loyalty_redemption_pct,staff_hours,waste_pct,upsell_success_pct
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2023-07-01,4.96,,0.389,0.649,436,0.044,0.255
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2023-08-01,4.66,,0.3,0.379,449,0.025,0.269
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2023-09-01,4.37,,0.387,0.515,494,0.056,0.109
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2023-10-01,4.44,,0.35,0.606,474,0.056,0.2
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2023-11-01,4.55,,0.202,0.607,514,0.016,0.104
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2023-12-01,4.45,,0.222,0.594,419,0.03,0.222
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-01-01,4.66,,0.415,0.622,410,0.059,0.207
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-02-01,4.67,,0.436,0.622,468,0.037,0.276
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-03-01,4.76,,0.381,0.514,522,0.034,0.349
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-04-01,4.55,,0.414,0.414,469,0.037,0.124
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-05-01,4.73,,0.402,0.414,486,0.059,0.177
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-06-01,4.63,,0.477,0.371,365,0.045,0.19
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-07-01,4.87,,0.267,0.578,501,0.051,0.208
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-08-01,4.71,,0.437,0.483,482,0.043,0.296
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-09-01,4.65,,0.476,0.634,465,0.052,0.127
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-10-01,4.75,,0.44,0.384,435,0.056,0.33
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-11-01,4.51,,0.298,0.578,421,0.028,0.339
PN-0030,Starbucks Bellevue #30,Pacific Northwest,Kiosk,2024-12-01,5.0,,0.362,0.462,497,0.018,0.114
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-01-01,3.85,230.0,0.222,0.537,532,0.012,0.215
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-02-01,4.16,273.0,0.407,0.435,392,0.032,0.298
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-03-01,4.24,112.0,0.348,0.611,460,0.018,0.195
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-04-01,4.03,214.0,0.274,0.404,477,0.055,0.122
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-05-01,3.83,144.0,0.367,0.448,423,0.039,0.202
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-06-01,3.89,199.0,0.324,0.528,524,0.016,0.139
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-07-01,3.79,244.0,0.392,0.379,484,0.032,0.324
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-08-01,3.54,162.0,0.261,0.422,541,0.05,0.117
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-09-01,3.63,233.0,0.274,0.502,489,0.049,0.25
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-10-01,4.02,185.0,0.459,0.501,550,0.038,0.231
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-11-01,3.73,180.0,0.221,0.565,447,0.056,0.242
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2023-12-01,3.67,224.0,0.343,0.421,414,0.016,0.153
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-01-01,3.85,190.0,0.479,0.471,485,0.043,0.139
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-02-01,4.06,213.0,0.447,0.363,408,0.035,0.113
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-03-01,4.22,180.0,0.409,0.392,475,0.06,0.189
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-04-01,3.71,140.0,0.223,0.582,405,0.023,0.276
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-05-01,4.25,188.0,0.215,0.617,510,0.05,0.235
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-06-01,3.72,196.0,0.239,0.351,436,0.023,0.122
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-07-01,3.75,276.0,0.433,0.501,522,0.042,0.158
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-08-01,4.15,189.0,0.365,0.488,474,0.048,0.152
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-09-01,3.7,199.0,0.372,0.604,442,0.032,0.348
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-10-01,3.79,157.0,0.464,0.466,464,0.045,0.297
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-11-01,3.95,224.0,0.434,0.55,547,0.052,0.188
M-0031,Starbucks Salt Lake City #31,Mountain,Drive-Thru,2024-12-01,3.75,170.0,0.354,0.366,428,0.049,0.135
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-01-01,3.97,,0.28,0.46,426,0.057,0.312
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-02-01,3.96,,0.443,0.584,524,0.058,0.116
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-03-01,3.94,,0.319,0.504,507,0.051,0.332
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-04-01,4.06,,0.29,0.49,512,0.054,0.296
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-05-01,3.85,,0.211,0.389,487,0.039,0.234
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-06-01,3.94,,0.282,0.398,493,0.052,0.215
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-07-01,4.04,,0.23,0.367,557,0.029,0.19
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-08-01,4.08,,0.471,0.607,537,0.035,0.225
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-09-01,3.81,,0.48,0.506,493,0.055,0.342
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-10-01,3.78,,0.361,0.529,487,0.049,0.112
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-11-01,4.04,,0.478,0.407,477,0.054,0.137
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2023-12-01,3.85,,0.469,0.559,510,0.03,0.17
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-01-01,4.03,,0.451,0.576,435,0.052,0.295
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-02-01,4.01,,0.29,0.649,455,0.029,0.173
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-03-01,4.03,,0.231,0.636,431,0.025,0.174
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-04-01,3.64,,0.276,0.362,434,0.025,0.295
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-05-01,3.66,,0.285,0.516,459,0.025,0.258
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-06-01,3.86,,0.325,0.362,463,0.034,0.332
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-07-01,3.83,,0.222,0.539,498,0.01,0.3
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-08-01,3.93,,0.407,0.423,449,0.015,0.144
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-09-01,3.99,,0.255,0.565,510,0.045,0.349
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-10-01,4.07,,0.325,0.619,468,0.015,0.144
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-11-01,3.97,,0.286,0.529,493,0.029,0.103
M-0032,Starbucks Washington DC #32,Mid-Atlantic,Kiosk,2024-12-01,3.68,,0.24,0.632,506,0.016,0.268
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-01-01,4.54,,0.361,0.503,458,0.036,0.239
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-02-01,4.49,,0.305,0.377,510,0.032,0.301
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-03-01,4.56,,0.304,0.381,459,0.048,0.297
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-04-01,4.65,,0.342,0.429,527,0.043,0.211
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-05-01,4.57,,0.303,0.606,509,0.046,0.276
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-06-01,4.72,,0.362,0.484,459,0.053,0.199
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-07-01,4.54,,0.366,0.362,563,0.033,0.239
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-08-01,4.79,,0.287,0.615,478,0.03,0.274
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-09-01,4.61,,0.358,0.375,517,0.028,0.139
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-10-01,5.0,,0.399,0.613,533,0.033,0.158
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-11-01,4.74,,0.241,0.538,462,0.011,0.161
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2023-12-01,4.44,,0.338,0.548,571,0.022,0.17
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-01-01,4.66,,0.204,0.551,557,0.041,0.12
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-02-01,4.63,,0.257,0.518,546,0.04,0.33
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-03-01,4.47,,0.233,0.606,522,0.052,0.144
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-04-01,4.63,,0.402,0.403,468,0.043,0.17
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-05-01,4.48,,0.346,0.591,433,0.035,0.175
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-06-01,4.7,,0.271,0.409,505,0.054,0.24
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-07-01,4.41,,0.38,0.548,429,0.028,0.136
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-08-01,4.92,,0.441,0.495,515,0.042,0.114
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-09-01,4.56,,0.377,0.625,508,0.051,0.259
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-10-01,4.67,,0.427,0.533,489,0.043,0.137
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-11-01,4.32,,0.321,0.549,468,0.017,0.104
N-0033,Starbucks Philadelphia #33,Northeast,Kiosk,2024-12-01,4.36,,0.318,0.629,442,0.045,0.182
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-01-01,4.19,,0.335,0.414,526,0.011,0.166
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-02-01,4.18,,0.439,0.474,471,0.05,0.348
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-03-01,4.11,,0.455,0.451,517,0.011,0.347
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-04-01,4.19,,0.427,0.469,478,0.037,0.235
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-05-01,3.91,,0.352,0.386,469,0.027,0.147
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-06-01,4.07,,0.362,0.473,495,0.06,0.105
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-07-01,3.8,,0.3,0.419,441,0.023,0.164
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-08-01,3.59,,0.379,0.504,485,0.019,0.303
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-09-01,3.78,,0.247,0.589,476,0.045,0.227
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-10-01,3.9,,0.378,0.614,404,0.038,0.169
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-11-01,3.81,,0.335,0.56,497,0.025,0.267
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2023-12-01,3.73,,0.451,0.558,560,0.028,0.301
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-01-01,4.09,,0.379,0.464,506,0.027,0.264
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-02-01,3.99,,0.304,0.539,470,0.035,0.23
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-03-01,4.07,,0.27,0.372,535,0.052,0.321
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-04-01,3.89,,0.279,0.631,444,0.02,0.142
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-05-01,4.05,,0.449,0.468,448,0.017,0.246
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-06-01,3.96,,0.282,0.581,497,0.019,0.161
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-07-01,3.86,,0.226,0.603,496,0.05,0.268
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-08-01,3.95,,0.369,0.63,423,0.018,0.229
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-09-01,3.93,,0.256,0.601,432,0.023,0.204
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-10-01,4.12,,0.412,0.367,469,0.013,0.238
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-11-01,3.71,,0.422,0.389,458,0.059,0.106
S-0034,Starbucks Nashville #34,Southeast,Kiosk,2024-12-01,3.91,,0.343,0.415,451,0.047,0.189
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-01-01,4.02,228.0,0.234,0.431,489,0.036,0.102
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-02-01,3.82,199.0,0.291,0.36,417,0.016,0.238
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-03-01,3.71,275.0,0.405,0.399,448,0.057,0.206
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-04-01,3.55,196.0,0.353,0.473,400,0.049,0.333
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-05-01,3.83,234.0,0.243,0.521,469,0.041,0.317
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-06-01,3.58,239.0,0.437,0.368,531,0.016,0.179
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-07-01,3.82,260.0,0.341,0.419,512,0.026,0.255
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-08-01,3.88,253.0,0.333,0.452,455,0.031,0.123
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-09-01,3.61,205.0,0.386,0.486,486,0.051,0.21
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-10-01,3.87,229.0,0.305,0.603,540,0.06,0.325
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-11-01,3.94,242.0,0.382,0.606,426,0.048,0.33
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2023-12-01,3.83,255.0,0.277,0.633,454,0.044,0.242
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-01-01,3.93,232.0,0.45,0.62,439,0.048,0.112
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-02-01,3.6,220.0,0.243,0.578,472,0.028,0.266
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-03-01,3.81,194.0,0.319,0.607,456,0.05,0.114
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-04-01,3.85,178.0,0.357,0.499,479,0.031,0.109
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-05-01,3.87,220.0,0.377,0.522,447,0.057,0.171
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-06-01,3.9,254.0,0.378,0.614,545,0.025,0.287
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-07-01,3.73,216.0,0.316,0.601,472,0.034,0.255
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-08-01,3.54,100.0,0.283,0.626,486,0.01,0.131
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-09-01,3.7,245.0,0.402,0.6,449,0.017,0.15
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-10-01,3.74,235.0,0.416,0.351,464,0.054,0.12
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-11-01,3.69,226.0,0.217,0.578,575,0.031,0.117
M-0035,Starbucks Chicago #35,Midwest,Drive-Thru,2024-12-01,3.72,240.0,0.212,0.463,502,0.038,0.251
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-01-01,4.48,,0.396,0.528,395,0.029,0.256
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-02-01,4.47,,0.257,0.502,551,0.054,0.317
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-03-01,4.44,,0.243,0.488,522,0.016,0.304
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-04-01,4.47,,0.428,0.618,449,0.048,0.241
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-05-01,4.07,,0.25,0.389,516,0.019,0.333
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-06-01,4.4,,0.252,0.643,449,0.028,0.203
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-07-01,4.51,,0.261,0.599,465,0.043,0.155
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-08-01,4.37,,0.236,0.535,470,0.045,0.264
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-09-01,4.43,,0.416,0.503,465,0.04,0.242
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-10-01,4.2,,0.475,0.421,445,0.058,0.262
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-11-01,4.3,,0.333,0.6,464,0.026,0.178
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2023-12-01,4.36,,0.216,0.376,600,0.029,0.134
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-01-01,4.68,,0.394,0.514,460,0.029,0.132
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-02-01,4.25,,0.459,0.411,419,0.031,0.283
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-03-01,4.19,,0.354,0.62,462,0.044,0.134
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-04-01,4.44,,0.406,0.648,479,0.054,0.204
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-05-01,4.29,,0.265,0.422,544,0.03,0.128
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-06-01,4.32,,0.467,0.523,426,0.03,0.161
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-07-01,4.41,,0.438,0.47,436,0.038,0.277
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-08-01,4.29,,0.404,0.555,459,0.013,0.159
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-09-01,4.15,,0.428,0.359,516,0.02,0.17
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-10-01,4.3,,0.43,0.606,519,0.03,0.349
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-11-01,4.37,,0.464,0.476,498,0.049,0.153
S-0036,Starbucks Phoenix #36,Southwest,Kiosk,2024-12-01,4.45,,0.401,0.605,507,0.031,0.236
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-01-01,3.87,171.0,0.357,0.409,450,0.046,0.252
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-02-01,3.63,244.0,0.235,0.649,432,0.014,0.285
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-03-01,3.68,213.0,0.208,0.459,519,0.023,0.119
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-04-01,4.0,200.0,0.231,0.554,500,0.021,0.219
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-05-01,3.57,162.0,0.456,0.449,448,0.058,0.121
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-06-01,3.79,218.0,0.217,0.351,541,0.057,0.286
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-07-01,3.72,283.0,0.267,0.554,539,0.028,0.347
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-08-01,3.92,219.0,0.291,0.579,506,0.033,0.105
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-09-01,3.62,239.0,0.232,0.418,454,0.054,0.24
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-10-01,3.8,250.0,0.425,0.534,434,0.02,0.128
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-11-01,3.75,231.0,0.206,0.543,491,0.052,0.218
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2023-12-01,3.96,233.0,0.208,0.635,527,0.053,0.338
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-01-01,3.72,272.0,0.258,0.404,464,0.038,0.271
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-02-01,3.73,229.0,0.296,0.559,404,0.059,0.272
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-03-01,3.8,181.0,0.416,0.513,441,0.048,0.231
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-04-01,3.7,193.0,0.346,0.649,451,0.028,0.139
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-05-01,3.51,208.0,0.358,0.49,502,0.02,0.305
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-06-01,3.85,204.0,0.232,0.597,500,0.045,0.153
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-07-01,4.13,150.0,0.248,0.564,507,0.038,0.244
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-08-01,3.86,152.0,0.412,0.549,510,0.052,0.292
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-09-01,3.65,226.0,0.457,0.46,476,0.017,0.321
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-10-01,3.88,234.0,0.225,0.614,505,0.04,0.218
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-11-01,3.85,235.0,0.237,0.506,511,0.024,0.299
WC-0037,Starbucks San Diego #37,West Coast,Drive-Thru,2024-12-01,3.85,196.0,0.205,0.524,490,0.049,0.239
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-01-01,4.76,,0.208,0.377,528,0.046,0.291
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-02-01,4.88,,0.372,0.381,523,0.043,0.22
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-03-01,4.72,,0.414,0.446,561,0.029,0.198
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-04-01,4.47,,0.25,0.645,540,0.035,0.127
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-05-01,4.71,,0.34,0.544,513,0.019,0.192
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-06-01,4.48,,0.358,0.483,435,0.04,0.225
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-07-01,4.41,,0.271,0.41,462,0.045,0.305
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-08-01,4.66,,0.286,0.563,533,0.04,0.112
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-09-01,5.0,,0.434,0.624,510,0.057,0.242
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-10-01,4.44,,0.337,0.619,490,0.033,0.117
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-11-01,4.48,,0.267,0.468,425,0.027,0.18
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2023-12-01,4.68,,0.37,0.469,539,0.051,0.333
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-01-01,4.36,,0.455,0.55,509,0.028,0.204
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-02-01,4.41,,0.447,0.351,497,0.059,0.142
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-03-01,4.83,,0.22,0.483,438,0.025,0.225
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-04-01,4.76,,0.235,0.375,480,0.03,0.322
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-05-01,4.56,,0.449,0.592,525,0.024,0.143
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-06-01,4.38,,0.374,0.525,450,0.04,0.147
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-07-01,4.48,,0.332,0.649,535,0.024,0.199
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-08-01,4.65,,0.235,0.571,494,0.056,0.206
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-09-01,4.68,,0.269,0.465,432,0.055,0.248
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-10-01,4.49,,0.376,0.494,453,0.043,0.29
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-11-01,4.58,,0.456,0.368,479,0.023,0.175
PN-0038,Starbucks Portland #38,Pacific Northwest,Cafe,2024-12-01,4.45,,0.319,0.365,441,0.016,0.124
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-01-01,3.53,200.0,0.462,0.381,424,0.051,0.115
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-02-01,3.94,201.0,0.412,0.635,416,0.031,0.289
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-03-01,3.92,275.0,0.393,0.361,537,0.034,0.318
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-04-01,3.8,216.0,0.236,0.423,486,0.011,0.346
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-05-01,3.74,158.0,0.277,0.362,462,0.03,0.342
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-06-01,3.8,253.0,0.327,0.593,521,0.055,0.34
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-07-01,3.77,155.0,0.297,0.553,443,0.049,0.21
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-08-01,3.88,179.0,0.242,0.648,481,0.054,0.133
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-09-01,3.56,259.0,0.352,0.491,475,0.016,0.222
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-10-01,3.8,236.0,0.428,0.477,463,0.034,0.166
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-11-01,3.83,215.0,0.277,0.383,553,0.047,0.151
M-0039,Starbucks Salt Lake City #39,Mountain,Drive-Thru+Cafe,2023-12-01,3.92,211.0,0.226,0.469,509,0.04,0.188
